time_ms,leftY_dps,rightY_dps,left_flag,right_flag
17860,181.822,28.453,1,0
17870,5.269,13.995,0,0
17880,31.175,31.635,0,0
17890,20.054,114.253,0,1
17900,-13.87,116.649,0,1
17910,-38.089,-13.224,1,0
17920,48.614,1.219,1,0
17930,10.457,7.027,0,0
17940,17.306,57.636,0,1
17950,11.382,43.822,0,1
17960,169.958,10.814,1,0
17970,15.424,-13.736,0,0
17980,30.627,125.599,0,1
17990,6.23,39.4,0,1
18000,154.241,-32.37,1,0
18010,21.447,-15.958,0,0
18020,-34.211,74.964,0,1
18030,131.55,15.741,1,0
18040,-12.482,197.946,0,1
18050,20.063,-11.979,0,0
18060,2.99,-40.379,0,1
18070,-10.66,164.482,0,1
18080,4.325,68.912,0,1
18090,19.859,-31.61,0,0
18100,34.694,123.753,0,1
18110,136.181,21.839,1,0
18120,33.169,12.297,0,0
18130,-33.704,54.652,0,1
18140,51.04,-26.926,1,0
18150,19.331,138.323,0,1
18160,-29.745,-19.861,0,0
18170,119.988,28.793,1,0
18180,9.108,56.448,0,1
18190,96.638,10.358,1,0
18200,150.52,0.327,1,0
18210,16.701,-10.662,0,0
18220,31.784,136.925,0,1
18230,-37.534,28.398,1,0
18240,-12.645,-41.923,0,1
18250,185.322,-22.718,1,0
18260,18.17,164.754,0,1
18270,-26.838,-17.712,0,0
18280,142.155,-19.606,1,0
18290,-35.479,135.558,1,1
18300,133.546,35.909,1,1
18310,5.344,-9.176,0,0
18320,-3.869,38.569,0,1
18330,-13.124,145.117,0,1
18340,128.108,-29.808,1,0
18350,-3.547,111.962,0,1
18360,5.466,-34.118,0,0
18370,132.226,9.869,1,0
18380,-30.523,4.58,0,0
18390,15.839,-17.478,0,0
18400,-7.158,-27.215,0,0
18410,-24.265,63.695,0,1
18420,-11.373,176.251,0,1
18430,108.834,34.68,1,0
18440,184.503,11.459,1,0
18450,-36.419,121.453,1,1
18460,-31.627,-24.992,0,0
18470,75.366,-7.636,1,0
18480,24.131,26.721,0,0
18490,27.901,-0.801,0,0
18500,6.162,142.348,0,1
18510,159.228,35.06,1,1
18520,17.485,30.395,0,0
18530,-4.634,-36.38,0,1
18540,72.935,11.574,1,0
18550,16.966,-31.037,0,0
18560,25.744,8.238,0,0
18570,-13.024,127.616,0,1
18580,-11.253,-10.854,0,0
18590,79.918,-29.476,1,0
18600,9.996,36.451,0,1
18610,4.485,-38.714,0,1
18620,31.502,13.645,0,0
18630,26.526,-33.815,0,0
18640,-29.682,7.805,0,0
18650,-11.678,-35.357,0,1
18660,138.297,-27.959,1,0
18670,113.007,-27.808,1,0
18680,18.536,-25.176,0,0
18690,0.056,-23.435,0,0
18700,64.753,23.113,1,0
18710,27.09,-22.533,0,0
18720,-30.656,47.509,0,1
18730,-3.574,-34.743,0,0
18740,41.167,6.033,1,0
18750,-10.902,-20.606,0,0
18760,27.153,10.799,0,0
18770,-22.301,202.685,0,1
18780,83.046,-0.187,1,0
18790,27.345,-7.677,0,0
18800,26.097,65.729,0,1
18810,24.488,10.977,0,0
18820,23.551,138.603,0,1
18830,28.409,36.449,0,1
18840,16.602,26.283,0,0
18850,36.718,-23.625,1,0
18860,24.11,118.539,0,1
18870,-21.241,182.676,0,1
18880,149.822,34.3,1,0
18890,-38.812,58.552,1,1
18900,-5.153,192.225,0,1
18910,14.87,98.948,0,1
18920,-10.421,138.458,0,1
18930,-20.173,-29.391,0,0
18940,36.049,-37.812,1,1
18950,30.74,93.388,0,1
18960,178.078,-36.602,1,1
18970,-24.716,119.282,0,1
18980,74.052,-24.721,1,0
18990,179.559,22.891,1,0
19000,37.899,-7.629,1,0
19010,-17.563,-21.769,0,0
19020,-16.801,151.961,0,1
19030,189.873,-37.901,1,1
19040,22.27,210.012,0,1
19050,-10.112,-36.438,0,1
19060,157.707,-28.832,1,0
19070,193.874,-10.436,1,0
19080,41.512,2.575,1,0
19090,25.904,32.066,0,0
19100,181.849,-7.601,1,0
19110,53.489,-33.185,1,0
19120,-9.895,-34.642,0,0
19130,14.843,7.405,0,0
19140,76.519,10.513,1,0
19150,10.276,17.273,0,0
19160,-20.72,162.749,0,1
19170,71.932,-9.154,1,0
19180,-9.776,179.322,0,1
19190,-16.833,-35.372,0,1
19200,34.956,12.739,0,0
19210,65.087,-32.156,1,0
19220,91.211,-41.157,1,1
19230,180.468,0.509,1,0
19240,78.697,31.366,1,0
19250,-24.593,28.75,0,0
19260,-11.237,6.505,0,0
19270,163.292,-3.576,1,0
19280,-7.474,16.406,0,0
19290,23.416,-28.648,0,0
19300,-19.28,-13.081,0,0
19310,100.486,6.774,1,0
19320,127.971,10.147,1,0
19330,23.483,139.096,0,1
19340,130.726,-13.195,1,0
19350,-31.363,41.732,0,1
19360,0.779,-8.001,0,0
19370,-37.884,36.579,1,1
19380,7.024,-5.09,0,0
19390,-38.563,121.747,1,1
19400,141.083,-39.041,1,1
19410,73.014,-20.611,1,0
19420,-36.774,-23.866,1,0
19430,-12.98,0.67,0,0
19440,147.487,-8.551,1,0
19450,-16.106,172.418,0,1
19460,77.752,-24.621,1,0
19470,172.649,23.308,1,0
19480,19.549,24.941,0,0
19490,102.256,-3.209,1,0
19500,39.624,27.486,1,0
19510,4.359,-2.381,0,0
19520,26.403,25.145,0,0
19530,3.872,-13.558,0,0
19540,-35.865,75.918,1,1
19550,-29.392,-3.492,0,0
19560,-4.213,186.565,0,1
19570,121.61,-4.622,1,0
19580,6.459,-25.632,0,0
19590,-21.853,157.271,0,1
19600,13.033,111.291,0,1
19610,156.339,-14.863,1,0
19620,84.907,33.12,1,0
19630,17.253,17.458,0,0
19640,28.67,-0.086,0,0
19650,34.523,3.132,0,0
19660,101.628,0.73,1,0
19670,-9.603,37.976,0,1
19680,-29.319,19.642,0,0
19690,5.655,-29.764,0,0
19700,-21.755,87.443,0,1
19710,-15.259,102.425,0,1
19720,123.8,-35.611,1,1
19730,62.758,-22.504,1,0
19740,21.18,-18.015,0,0
19750,-23.453,49.135,0,1
19760,5.206,-33.236,0,0
19770,22.853,158.379,0,1
19780,35.599,173.345,1,1
19790,-9.442,86.388,0,1
19800,39.648,-4.758,1,0
19810,1.614,-36.87,0,1
19820,163.217,27.503,1,0
19830,16.393,164.936,0,1
19840,-39.758,98.721,1,1
19850,152.209,22.387,1,0
19860,-21.473,22.925,0,0
19870,-29.197,208.462,0,1
19880,-26.389,5.821,0,0
19890,121.892,35.789,1,1
19900,-39.967,208.141,1,1
19910,131.36,11.219,1,0
19920,-14.455,117.274,0,1
19930,33.864,154.364,0,1
19940,-27.459,2.94,0,0
19950,-38.2,22.207,1,0
19960,32.764,160.24,0,1
19970,149.188,-14.228,1,0
19980,6.868,170.611,0,1
19990,12.732,81.84,0,1
20000,-8.95,157.039,0,1
20010,-32.717,50.089,0,1
20020,-34.633,22.252,0,0
20030,26.257,141.91,0,1
20040,143.234,33.861,1,0
20050,31.993,-17.822,0,0
20060,100.304,27.281,1,0
20070,-34.411,165.001,0,1
20080,-18.402,61.274,0,1
20090,110.508,-2.353,1,0
20100,1.046,28.927,0,0
20110,-39.237,156.482,1,1
20120,143.7,1.582,1,0
20130,12.431,16.797,0,0
20140,-3.876,87.313,0,1
20150,-20.011,211.754,0,1
20160,212.475,-19.337,1,0
20170,184.843,-35.724,1,1
20180,-38.368,155.965,1,1
20190,28.987,146.063,0,1
20200,-37.216,14.087,1,0
20210,24.718,-3.686,0,0
20220,136.086,-17.641,1,0
20230,36.66,-4.103,1,0
20240,17.488,-22.578,0,0
20250,120.229,6.27,1,0
20260,2.974,9.24,0,0
20270,30.434,-6.921,0,0
20280,4.334,29.976,0,0
20290,138.531,23.38,1,0
20300,24.55,-27.311,0,0
20310,16.795,-28.724,0,0
20320,83.451,-15.05,1,0
20330,-33.045,-23.296,0,0
20340,-18.896,66.621,0,1
20350,11.251,7.953,0,0
20360,34.232,-15.278,0,0
20370,-21.02,0.334,0,0
20380,-34.576,25.791,0,0
20390,-16.84,-6.104,0,0
20400,30.668,122.159,0,1
20410,20.293,-8.318,0,0
20420,117.643,-10.734,1,0
20430,-17.272,180.444,0,1
20440,-9.131,159.531,0,1
20450,-33.601,10.206,0,0
20460,149.121,1.182,1,0
20470,0.379,-29.027,0,0
20480,5.924,33.757,0,0
20490,105.599,-12.902,1,0
20500,80.71,1.929,1,0
20510,204.561,22.369,1,0
20520,-8.115,9.94,0,0
20530,-18.94,-7.183,0,0
20540,-28.553,173.976,0,1
20550,12.708,-2.296,0,0
20560,-32.978,32.943,0,0
20570,115.745,15.836,1,0
20580,-29.043,-29.925,0,0
20590,-1.87,83.769,0,1
20600,14.932,73.623,0,1
20610,143.149,-26.84,1,0
20620,148.932,11.913,1,0
20630,16.745,36.781,0,1
20640,-33.29,-13.793,0,0
20650,-27.56,-17.293,0,0
20660,-8.684,157.931,0,1
20670,-7.144,0.972,0,0
20680,33.616,5.244,0,0
20690,28.29,28.239,0,0
20700,-4.878,172.796,0,1
20710,45.942,13.469,1,0
20720,-22.858,5.322,0,0
20730,126.563,25.403,1,0
20740,-38.979,-6.867,1,0
20750,162.226,-12.41,1,0
20760,-10.115,81.333,0,1
20770,-4.567,69.194,0,1
20780,17.99,-15.841,0,0
20790,10.702,25.093,0,0
20800,134.881,-13.004,1,0
20810,6.287,31.852,0,0
20820,22.442,42.75,0,1
20830,10.143,156.263,0,1
20840,18.583,200.061,0,1
20850,159.798,-1.232,1,0
20860,-4.497,2.203,0,0
20870,132.615,26.969,1,0
20880,7.489,116.985,0,1
20890,101.35,-21.25,1,0
20900,164.588,-34.095,1,0
20910,31.483,92.218,0,1
20920,145.683,25.484,1,0
20930,122.158,36.793,1,1
20940,0.804,-42.652,0,1
20950,5.186,109.706,0,1
20960,8.736,-20.428,0,0
20970,1.56,-32.089,0,0
20980,7.353,6.031,0,0
20990,-34.66,7.008,0,0
21000,119.099,-13.879,1,0
21010,17.635,40.801,0,1
21020,10.996,-39.59,0,1
21030,15.721,34.355,0,0
21040,-19.825,155.126,0,1
21050,18.479,1.136,0,0
21060,131.687,10.243,1,0
21070,-12.754,159.909,0,1
21080,57.211,-32.225,1,0
21090,-35.818,38.87,1,1
21100,163.03,-1.308,1,0
21110,150.305,-9.483,1,0
21120,72.752,-11.925,1,0
21130,125.44,25.791,1,0
21140,44.313,20.424,1,0
21150,9.0,-13.445,0,0
21160,-8.222,157.889,0,1
21170,1.339,105.144,0,1
21180,6.044,213.037,0,1
21190,-21.732,-22.3,0,0
21200,0.35,123.075,0,1
21210,0.402,-26.136,0,0
21220,-6.171,-10.443,0,0
21230,19.262,66.512,0,1
21240,-12.962,137.658,0,1
21250,194.644,-27.756,1,0
21260,-21.929,-5.506,0,0
21270,-34.318,192.686,0,1
21280,-16.885,31.457,0,0
21290,-9.744,23.789,0,0
21300,102.502,-26.999,1,0
21310,193.162,16.235,1,0
21320,3.202,-13.799,0,0
21330,176.004,39.839,1,1
21340,12.596,116.802,0,1
21350,36.941,182.453,1,1
21360,71.275,1.764,1,0
21370,-18.515,4.455,0,0
21380,168.553,-7.821,1,0
21390,-24.13,1.019,0,0
21400,146.189,-7.102,1,0
21410,3.534,8.658,0,0
21420,-26.472,193.629,0,1
21430,8.396,172.746,0,1
21440,172.645,35.64,1,1
21450,200.453,-28.452,1,0
21460,163.839,-40.644,1,1
21470,-33.912,-22.707,0,0
21480,160.036,-4.984,1,0
21490,74.979,12.786,1,0
21500,18.278,189.508,0,1
21510,25.137,-0.138,0,0
21520,195.618,7.835,1,0
21530,-1.893,21.791,0,0
21540,194.338,33.365,1,0
21550,35.359,145.429,1,1
21560,27.724,-29.647,0,0
21570,7.141,98.187,0,1
21580,-9.284,-2.034,0,0
21590,35.743,-4.049,1,0
21600,-38.49,136.34,1,1
21610,189.213,15.019,1,0
21620,-0.598,185.39,0,1
21630,-3.979,98.871,0,1
21640,-20.117,62.298,0,1
21650,-13.822,26.709,0,0
21660,-3.7,15.016,0,0
21670,117.121,-39.136,1,1
21680,-28.319,144.932,0,1
21690,1.751,-9.886,0,0
21700,-16.777,-38.479,0,1
21710,-33.617,34.735,0,0
21720,27.705,9.371,0,0
21730,69.231,-21.767,1,0
21740,158.107,36.457,1,1
21750,32.18,26.288,0,0
21760,27.723,19.867,0,0
21770,-28.883,17.44,0,0
21780,27.831,16.065,0,0
21790,-10.572,134.816,0,1
21800,189.178,-24.484,1,0
21810,30.774,177.791,0,1
21820,-12.983,16.818,0,0
21830,21.263,117.155,0,1
21840,10.614,73.809,0,1
21850,152.392,3.459,1,0
21860,-35.336,22.608,1,0
21870,29.112,205.981,0,1
21880,30.114,124.967,0,1
21890,159.12,-29.161,1,0
21900,28.073,-6.972,0,0
21910,110.331,0.392,1,0
21920,88.223,22.901,1,0
21930,-24.658,184.32,0,1
21940,116.549,29.451,1,0
21950,-16.162,-14.079,0,0
21960,182.095,35.981,1,1
21970,-18.722,137.251,0,1
21980,-9.758,-34.625,0,0
21990,-3.155,-38.087,0,1
22000,104.837,-25.357,1,0
22010,-7.426,2.605,0,0
22020,-27.41,21.149,0,0
22030,-31.168,-34.065,0,0
22040,2.21,125.842,0,1
22050,3.927,101.629,0,1
22060,-5.408,32.963,0,0
22070,-18.448,-17.557,0,0
22080,136.56,-37.339,1,1
22090,121.267,-29.144,1,0
22100,-1.927,191.443,0,1
22110,185.836,-13.889,1,0
22120,-23.979,26.608,0,0
22130,-19.5,28.848,0,0
22140,14.696,169.988,0,1
22150,-1.039,216.214,0,1
22160,166.416,32.12,1,0
22170,-23.441,180.885,0,1
22180,-31.021,130.49,0,1
22190,24.346,10.849,0,0
22200,0.108,2.489,0,0
22210,60.062,-2.959,1,0
22220,36.482,1.242,1,0
22230,18.881,206.973,0,1
22240,-32.918,-17.386,0,0
22250,63.583,2.612,1,0
22260,9.902,116.666,0,1
22270,17.626,-8.42,0,0
22280,201.013,-35.423,1,1
22290,149.545,-35.486,1,1
22300,173.901,10.587,1,0
22310,80.794,6.619,1,0
22320,-12.163,143.714,0,1
22330,-31.411,-34.151,0,0
22340,-30.746,20.668,0,0
22350,11.0,27.05,0,0
22360,103.993,27.177,1,0
22370,85.225,2.847,1,0
22380,115.914,-0.335,1,0
22390,25.978,86.877,0,1
22400,173.561,-38.026,1,1
22410,-22.31,14.768,0,0
22420,106.132,0.874,1,0
22430,-29.772,-8.722,0,0
22440,-0.179,-19.87,0,0
22450,-8.12,22.598,0,0
22460,25.106,-23.534,0,0
22470,18.978,-21.271,0,0
22480,17.785,32.807,0,0
22490,-20.571,18.816,0,0
22500,7.628,-39.426,0,1
22510,-9.162,14.346,0,0
22520,-17.106,161.069,0,1
22530,-38.518,-37.698,1,1
22540,-14.267,-9.016,0,0
22550,13.781,2.627,0,0
22560,-17.014,-18.429,0,0
22570,-22.009,137.711,0,1
22580,183.199,-17.879,1,0
22590,-36.86,18.655,1,0
22600,-3.575,-0.272,0,0
22610,-27.207,6.241,0,0
22620,0.665,44.618,0,1
22630,101.705,-4.005,1,0
22640,-9.352,40.387,0,1
22650,-4.908,27.014,0,0
22660,-21.525,167.311,0,1
22670,201.2,-24.336,1,0
22680,-12.311,129.935,0,1
22690,160.395,4.237,1,0
22700,-19.38,53.79,0,1
22710,66.335,-17.003,1,0
22720,21.607,16.972,0,0
22730,18.875,164.83,0,1
22740,-25.107,-26.331,0,0
22750,19.853,22.47,0,0
22760,175.996,-13.317,1,0
22770,11.026,52.432,0,1
22780,-18.77,192.113,0,1
22790,-15.456,40.261,0,1
22800,-0.651,171.887,0,1
22810,-18.441,36.905,0,1
22820,34.021,34.476,0,0
22830,35.798,135.26,1,1
22840,38.882,19.65,1,0
22850,168.612,-5.8,1,0
22860,147.339,-9.03,1,0
22870,9.232,-8.3,0,0
22880,3.389,-34.98,0,0
22890,57.875,-38.419,1,1
22900,-38.803,1.059,1,0
22910,184.067,12.816,1,0
22920,191.288,-27.406,1,0
22930,122.347,23.507,1,0
22940,185.644,-31.201,1,0
22950,26.262,20.863,0,0
22960,7.682,144.041,0,1
22970,-11.76,20.76,0,0
22980,-0.481,187.264,0,1
22990,2.93,13.741,0,0
23000,-26.995,-34.118,0,0
23010,38.543,-22.314,1,0
23020,28.719,-18.421,0,0
23030,16.819,-6.767,0,0
23040,7.288,107.521,0,1
23050,37.832,161.814,1,1
23060,-33.718,-13.629,0,0
23070,-27.605,13.406,0,0
23080,32.864,-15.779,0,0
23090,1.347,142.734,0,1
23100,87.209,17.112,1,0
23110,4.385,5.163,0,0
23120,-35.608,151.388,1,1
23130,62.644,-15.088,1,0
23140,118.096,19.334,1,0
23150,14.612,15.137,0,0
23160,25.26,33.856,0,0
23170,-8.682,-43.291,0,1
23180,-32.244,-3.979,0,0
23190,35.077,93.775,1,1
23200,92.152,9.141,1,0
23210,163.111,-32.902,1,0
23220,-2.177,213.327,0,1
23230,19.937,100.528,0,1
23240,-13.529,85.889,0,1
23250,-4.788,13.858,0,0
23260,-26.704,18.646,0,0
23270,20.536,167.773,0,1
23280,-1.259,-0.665,0,0
23290,96.121,-32.845,1,0
23300,-34.67,81.239,0,1
23310,49.414,-24.759,1,0
23320,89.391,-12.064,1,0
23330,183.473,31.307,1,0
23340,-14.016,118.825,0,1
23350,25.266,53.456,0,1
23360,107.337,34.53,1,0
23370,35.737,-22.072,1,0
23380,-25.908,178.412,0,1
23390,29.256,10.217,0,0
23400,63.082,36.106,1,1
23410,47.866,-38.904,1,1
23420,-25.837,129.245,0,1
23430,18.501,-29.405,0,0
23440,-21.056,33.744,0,0
23450,31.608,175.654,0,1
23460,5.017,30.514,0,0
23470,-28.738,117.433,0,1
23480,-21.429,133.889,0,1
23490,98.266,-3.42,1,0
23500,1.995,141.868,0,1
23510,167.76,-14.757,1,0
23520,-28.149,194.745,0,1
23530,156.715,31.551,1,0
23540,38.636,58.234,1,1
23550,12.069,34.208,0,0
23560,25.544,-37.408,0,1
23570,182.457,-7.006,1,0
23580,-22.298,-9.408,0,0
23590,27.761,102.94,0,1
23600,-20.703,34.76,0,0
23610,9.405,122.233,0,1
23620,159.234,-14.472,1,0
23630,-26.59,117.047,0,1
23640,-32.461,-29.292,0,0
23650,9.007,158.053,0,1
23660,-34.163,-0.6,0,0
23670,27.743,14.898,0,0
23680,86.713,-26.912,1,0
23690,88.657,4.343,1,0
23700,33.97,9.748,0,0
23710,22.385,172.53,0,1
23720,185.706,-16.486,1,0
23730,2.121,-7.106,0,0
23740,32.112,4.626,0,0
23750,9.289,-8.613,0,0
23760,-0.148,1.496,0,0
23770,149.365,-20.671,1,0
23780,10.131,15.129,0,0
23790,166.75,-9.656,1,0
23800,27.931,64.721,0,1
23810,54.932,-16.4,1,0
23820,135.881,1.593,1,0
23830,-26.232,135.934,0,1
23840,23.084,-34.71,0,0
23850,10.348,186.975,0,1
23860,32.508,10.469,0,0
23870,-14.795,-33.029,0,0
23880,37.203,-36.308,1,1
23890,30.045,24.386,0,0
23900,179.526,27.668,1,0
23910,-2.099,198.09,0,1
23920,26.513,3.488,0,0
23930,-22.879,-14.461,0,0
23940,38.733,14.088,1,0
23950,-19.767,-6.912,0,0
23960,29.871,13.072,0,0
23970,14.409,168.086,0,1
23980,106.734,58.86,1,1
23990,-5.413,-36.695,0,1
24000,9.899,120.026,0,1
24010,-5.566,167.437,0,1
24020,179.715,1.637,1,0
24030,-39.422,13.551,1,0
24040,29.928,10.398,0,0
24050,27.65,116.118,0,1
24060,32.643,143.976,0,1
24070,-15.241,-19.5,0,0
24080,-1.77,15.356,0,0
24090,-24.735,-19.991,0,0
24100,-6.875,-0.648,0,0
24110,29.797,182.372,0,1
24120,-26.687,-21.37,0,0
24130,171.951,27.675,1,0
24140,139.557,33.999,1,0
24150,-5.231,208.955,0,1
24160,6.266,156.307,0,1
24170,149.123,-33.683,1,0
24180,147.342,31.387,1,0
24190,31.02,32.648,0,0
24200,8.124,-11.073,0,0
24210,202.446,-2.819,1,0
24220,-25.728,197.285,0,1
24230,97.525,17.795,1,0
24240,191.259,-27.393,1,0
24250,38.048,153.923,1,1
24260,11.712,-36.294,0,1
24270,19.64,11.832,0,0
24280,-26.257,-25.842,0,0
24290,-24.347,-30.901,0,0
24300,154.06,21.546,1,0
24310,30.111,-15.841,0,0
24320,167.557,-25.363,1,0
24330,153.673,-14.145,1,0
24340,-14.111,-34.292,0,0
24350,27.018,136.105,0,1
24360,32.631,-16.469,0,0
24370,0.059,100.013,0,1
24380,28.239,-20.786,0,0
24390,17.287,13.807,0,0
24400,169.356,29.708,1,0
24410,32.232,63.674,0,1
24420,-38.381,85.807,1,1
24430,163.421,36.661,1,1
24440,-6.084,23.08,0,0
24450,136.572,28.73,1,0
24460,17.113,162.766,0,1
24470,142.58,-11.53,1,0
24480,21.559,-33.836,0,0
24490,204.052,30.856,1,0
24500,-20.282,140.221,0,1
24510,-28.982,7.859,0,0
24520,156.017,-32.889,1,0
24530,5.277,-15.395,0,0
24540,-3.76,177.928,0,1
24550,-18.12,4.077,0,0
24560,11.756,187.99,0,1
24570,3.536,186.605,0,1
24580,29.885,-6.866,0,0
24590,21.14,-34.999,0,0
24600,36.249,6.919,1,0
24610,58.75,-31.442,1,0
24620,-31.636,165.335,0,1
24630,21.382,-7.947,0,0
24640,-5.169,5.915,0,0
24650,6.671,0.839,0,0
24660,-36.274,29.403,1,0
24670,-5.274,175.248,0,1
24680,-16.256,201.614,0,1
24690,36.524,35.823,1,1
24700,-7.213,167.799,0,1
24710,4.307,-14.363,0,0
24720,104.917,-7.488,1,0
24730,153.841,17.398,1,0
24740,-32.715,98.89,0,1
24750,-23.329,34.174,0,0
24760,11.9,21.635,0,0
24770,133.065,20.327,1,0
24780,158.92,34.419,1,0
24790,29.944,54.466,0,1
24800,9.182,40.558,0,1
24810,12.288,2.18,0,0
24820,4.407,114.867,0,1
24830,57.779,35.556,1,1
24840,20.065,81.863,0,1
24850,123.907,35.397,1,1
24860,-9.411,17.827,0,0
24870,3.106,62.727,0,1
24880,30.564,7.021,0,0
24890,129.558,-17.948,1,0
24900,32.711,83.961,0,1
24910,-25.479,19.208,0,0
24920,-24.944,-1.827,0,0
24930,36.348,17.408,1,0
24940,-3.527,21.436,0,0
24950,-20.536,159.862,0,1
24960,37.429,125.822,1,1
24970,-10.343,161.208,0,1
24980,10.117,182.311,0,1
24990,-30.706,140.887,0,1
25000,-39.108,13.418,1,0
25010,64.311,31.092,1,0
25020,-10.202,42.89,0,1
25030,10.72,27.27,0,0
25040,-10.864,104.503,0,1
25050,163.547,-22.775,1,0
25060,49.578,-3.901,1,0
25070,6.369,32.083,0,0
25080,174.518,4.739,1,0
25090,12.107,10.75,0,0
25100,-12.873,-37.993,0,1
25110,-7.371,-22.926,0,0
25120,7.005,-1.355,0,0
25130,7.788,166.76,0,1
25140,-22.885,11.822,0,0
25150,197.124,-25.483,1,0
25160,88.831,18.678,1,0
25170,-33.197,-36.654,0,1
25180,171.129,24.559,1,0
25190,-29.544,-11.732,0,0
25200,21.092,53.412,0,1
25210,26.979,185.531,0,1
25220,163.532,11.815,1,0
25230,20.327,24.213,0,0
25240,31.179,-14.328,0,0
25250,-5.62,7.79,0,0
25260,128.522,31.016,1,0
25270,1.941,-28.301,0,0
25280,0.535,127.782,0,1
25290,31.194,152.281,0,1
25300,29.49,144.97,0,1
25310,28.425,81.225,0,1
25320,72.71,-18.79,1,0
25330,4.544,-30.711,0,0
25340,35.963,-30.141,1,0
25350,0.52,167.359,0,1
25360,-34.733,7.018,0,0
25370,-17.529,-17.214,0,0
25380,-31.981,166.27,0,1
25390,62.833,37.052,1,1
25400,-35.561,41.878,1,1
25410,137.323,-35.434,1,1
25420,8.977,107.452,0,1
25430,39.991,-13.667,1,0
25440,23.189,123.497,0,1
25450,-7.057,-6.795,0,0
25460,-39.542,-9.346,1,0
25470,139.046,-36.78,1,1
25480,8.738,119.956,0,1
25490,7.593,96.227,0,1
25500,27.887,6.048,0,0
25510,29.836,-11.175,0,0
25520,-5.354,29.963,0,0
25530,-24.152,98.414,0,1
25540,158.114,-12.286,1,0
25550,14.413,30.689,0,0
25560,43.779,26.977,1,0
25570,28.7,15.817,0,0
25580,-14.796,-1.177,0,0
25590,154.852,-29.241,1,0
25600,12.6,-8.102,0,0
25610,35.725,12.65,1,0
25620,35.002,181.835,1,1
25630,35.912,7.716,1,0
25640,-16.009,65.156,0,1
25650,-36.559,192.262,1,1
25660,73.968,29.493,1,0
25670,169.305,17.52,1,0
25680,2.642,151.388,0,1
25690,-14.817,32.036,0,0
25700,14.084,164.384,0,1
25710,14.06,-21.883,0,0
25720,-8.17,17.986,0,0
25730,147.81,-1.363,1,0
25740,-28.049,26.294,0,0
25750,-38.761,-37.634,1,1
25760,196.552,9.608,1,0
25770,-19.63,24.267,0,0
25780,33.945,-11.067,0,0
25790,151.857,-8.084,1,0
25800,-38.153,117.098,1,1
25810,24.183,180.106,0,1
25820,155.827,21.464,1,0
25830,-32.882,27.22,0,0
25840,178.088,-18.731,1,0
25850,32.928,-35.207,0,1
25860,49.641,-27.893,1,0
25870,141.45,-15.26,1,0
25880,17.475,122.512,0,1
25890,165.806,11.594,1,0
25900,158.922,15.302,1,0
25910,26.102,199.179,0,1
25920,111.603,18.11,1,0
25930,-31.674,2.766,0,0
25940,11.33,75.396,0,1
25950,-5.31,30.631,0,0
25960,20.304,156.538,0,1
25970,-23.616,10.406,0,0
25980,-4.165,23.912,0,0
25990,162.65,13.706,1,0
26000,-5.95,16.499,0,0
26010,80.634,37.624,1,1
26020,136.444,-2.558,1,0
26030,166.205,30.806,1,0
26040,-10.573,129.27,0,1
26050,-15.213,148.472,0,1
26060,-12.232,25.657,0,0
26070,193.493,2.605,1,0
26080,27.467,219.482,0,1
26090,106.797,4.822,1,0
26100,185.817,15.888,1,0
26110,32.437,53.764,0,1
26120,74.887,8.899,1,0
26130,4.587,9.046,0,0
26140,199.724,-0.916,1,0
26150,35.291,-2.185,1,0
26160,32.132,33.704,0,0
26170,-21.734,61.513,0,1
26180,12.89,23.98,0,0
26190,-20.101,13.216,0,0
26200,58.066,20.687,1,0
26210,166.994,-5.986,1,0
26220,88.993,23.338,1,0
26230,8.775,159.487,0,1
26240,2.328,-3.271,0,0
26250,-17.645,95.847,0,1
26260,-25.026,-2.185,0,0
26270,13.147,27.238,0,0
26280,180.685,-15.042,1,0
26290,36.196,-8.73,1,0
26300,14.01,8.559,0,0
26310,-4.933,121.689,0,1
26320,34.615,101.523,0,1
26330,-32.803,98.646,0,1
26340,-17.468,25.974,0,0
26350,20.908,41.509,0,1
26360,35.783,54.014,1,1
26370,16.57,-14.871,0,0
26380,-36.613,-2.961,1,0
26390,148.276,-23.778,1,0
26400,3.879,-34.636,0,0
26410,105.986,-31.737,1,0
26420,24.242,-2.816,0,0
26430,36.126,173.886,1,1
26440,-11.506,9.116,0,0
26450,6.326,108.259,0,1
26460,-4.593,183.848,0,1
26470,15.551,-31.084,0,0
26480,-26.826,-15.224,0,0
26490,-25.741,3.561,0,0
26500,102.802,-11.926,1,0
26510,36.128,-31.451,1,0
26520,-8.579,109.915,0,1
26530,7.81,-31.435,0,0
26540,21.535,20.323,0,0
26550,-10.256,17.196,0,0
26560,-12.041,38.143,0,1
26570,-20.652,-5.737,0,0
26580,19.544,127.192,0,1
26590,124.77,20.074,1,0
26600,-17.414,92.415,0,1
26610,169.899,-8.326,1,0
26620,23.029,149.218,0,1
26630,15.039,69.035,0,1
26640,30.496,70.429,0,1
26650,7.22,6.009,0,0
26660,-30.43,145.795,0,1
26670,-32.098,-15.255,0,0
26680,20.629,16.445,0,0
26690,-19.191,181.556,0,1
26700,-31.983,139.178,0,1
26710,-1.977,9.439,0,0
26720,25.4,12.873,0,0
26730,34.434,25.004,0,0
26740,-22.088,-1.246,0,0
26750,26.531,-7.48,0,0
